Date,Month,Hour,dewpt,heatindex,humidity,temp,rain,humidity previous
30,9,12,16,,57,26,0,54
30,9,13,16,,65,25,0,57
30,9,14,17,,73,24,0,65
30,9,15,18,,73,23,0,73
30,9,16,18,,73,23,0,73
30,9,17,18,,73,23,0,73
30,9,18,18,,83,23,0,73
30,9,19,19,,83,22,0,83
30,9,20,20,,88,23,1,83
30,9,21,20,,83,22,0,88
30,9,22,20,,88,23,0,83
30,9,23,20,,83,22,0,88
1,10,0,19,,83,22,0,83
1,10,1,19,,78,22,0,83
1,10,2,19,,74,23,0,78
1,10,3,20,,61,25,0,74
1,10,4,19,28.2,48,27,0,61
1,10,5,17,29.4,48,29,0,48
1,10,6,18,30.7,46,30,0,48
1,10,7,19,33.5,43,32,0,46
1,10,8,18,32.8,46,32,0,43
1,10,9,19,33.5,43,32,0,46
1,10,11,18,32.8,48,32,0,43
1,10,12,18,30.7,54,30,0,48
1,10,13,18,28.8,65,28,0,54
1,10,14,19,,65,26,0,65
1,10,15,20,28.5,69,27,0,65
1,10,16,20,,69,26,0,69
1,10,17,20,,69,26,0,69
1,10,18,20,,74,26,0,69
1,10,19,20,,83,25,0,74
1,10,20,21,,83,24,0,83
1,10,21,21,,94,24,0,83
1,10,23,21,,88,22,1,94
2,10,0,20,,94,22,0,88
2,10,1,21,,83,22,0,94
2,10,2,21,,74,24,0,83
2,10,3,20,,58,25,0,74
2,10,4,19,29.2,51,28,0,58
2,10,5,19,31.2,58,30,0,51
2,10,6,20,30.7,58,29,0,58
2,10,7,18,27.9,74,27,0,58
2,10,8,20,,54,25,0,74
2,10,9,18,28.8,54,28,0,54
2,10,10,18,28.8,61,28,0,54
2,10,11,19,28.2,69,27,0,61
2,10,12,20,,65,26,0,69
2,10,13,19,,78,26,0,65
2,10,14,21,,74,25,0,78
2,10,15,20,,74,25,0,74
2,10,16,20,,78,25,0,74
2,10,17,20,,83,24,0,78
2,10,18,20,,78,23,0,83
2,10,19,20,,83,24,0,78
2,10,20,20,,94,23,0,83
2,10,21,21,,88,22,0,94
2,10,22,20,,94,22,0,88
2,10,23,20,,94,21,0,94
3,10,0,20,,88,21,0,94
3,10,1,20,,78,22,0,88
3,10,2,19,,61,23,0,78
3,10,4,19,28.2,62,27,0,61
3,10,5,20,29.7,55,28,0,62
3,10,6,19,30.3,58,29,0,55
3,10,7,21,32.4,55,30,0,58
3,10,8,21,33.7,55,31,0,55
3,10,9,21,33.7,52,31,0,55
3,10,10,20,33,51,31,0,52
3,10,11,19,31.2,70,30,0,51
3,10,12,21,28.9,78,27,0,70
3,10,13,22,,74,26,0,78
3,10,14,21,,78,26,0,74
3,10,15,22,,69,26,0,78
3,10,16,19,,83,25,0,69
3,10,17,20,,78,23,0,83
3,10,18,19,,83,23,0,78
3,10,19,20,,83,23,0,83
3,10,20,20,,83,23,0,83
3,10,21,20,,78,23,0,83
3,10,22,19,,83,23,0,78
3,10,23,19,,,22,0,83
4,10,0,,,88,,0,
4,10,1,20,,74,22,0,88
4,10,2,20,,54,25,0,74
4,10,3,17,27.7,51,27,0,54
4,10,4,18,29.8,51,29,0,51
4,10,5,18,29.8,51,29,0,51
4,10,6,18,29.8,51,29,0,51
4,10,7,18,29.8,55,29,0,51
4,10,8,19,30.3,55,29,0,55
4,10,9,19,30.3,83,29,0,55
4,10,11,21,,88,24,0,83
4,10,12,21,,100,23,0,88
4,10,13,22,,94,22,1,100
4,10,14,21,,94,22,1,94
4,10,15,21,,94,22,0,94
4,10,16,21,,88,22,0,94
4,10,17,21,,100,23,0,88
4,10,18,22,,94,22,0,100
4,10,19,21,,100,22,0,94
4,10,20,21,,100,21,0,100
4,10,21,21,,94,21,0,100
4,10,22,20,,88,21,0,94
4,10,23,19,,88,21,0,88
5,10,0,19,,94,21,0,88
5,10,1,20,,94,21,0,94
5,10,2,21,,83,22,0,94
5,10,3,20,,70,23,0,83
5,10,4,21,28.9,69,27,0,70
5,10,5,20,,70,26,0,69
5,10,6,21,28.9,58,27,0,70
5,10,7,19,29.2,55,28,0,58
5,10,8,19,30.3,62,29,0,55
5,10,9,20,29.7,58,28,0,62
5,10,10,19,29.2,62,28,0,58
5,10,11,20,29.7,74,28,0,62
5,10,12,21,,69,26,0,74
5,10,13,20,,94,26,0,69
5,10,14,23,,88,24,1,94
5,10,15,21,,88,23,1,88
5,10,17,21,,88,23,0,88
5,10,18,20,,94,22,0,88
5,10,19,21,,88,22,0,94
5,10,20,21,,94,23,0,88
5,10,21,21,,94,22,0,94
5,10,22,21,,94,22,0,94
5,10,23,21,,88,22,0,94
6,10,0,20,,94,22,0,88
6,10,1,20,,88,21,0,94
6,10,2,20,,69,22,0,88
6,10,4,20,,61,26,0,69
6,10,5,19,28.2,51,27,0,61
6,10,6,18,29.8,48,29,0,51
6,10,7,17,29.4,45,29,0,48
6,10,8,17,30.3,43,30,0,45
6,10,9,18,32.8,51,32,0,43
6,10,10,17,28.5,65,28,0,51
6,10,11,18,,69,25,0,65
6,10,12,19,,69,25,0,69
6,10,13,19,,65,25,0,69
6,10,14,18,,83,25,0,65
6,10,16,21,,88,24,0,83
6,10,17,21,,88,23,0,88
6,10,18,21,,94,23,0,88
6,10,19,21,,94,22,0,94
6,10,20,21,,94,22,0,94
6,10,21,21,,94,22,0,94
6,10,22,21,,100,22,0,94
6,10,23,21,,94,21,0,100
7,10,0,21,,94,22,0,94
7,10,1,21,,78,22,0,94
7,10,2,21,,70,25,0,78
7,10,3,21,28.9,66,27,0,70
7,10,4,21,30.2,61,28,0,66
7,10,5,19,28.2,58,27,0,61
7,10,6,19,29.2,65,28,0,58
7,10,7,20,28.5,65,27,0,65
7,10,8,20,28.5,62,27,0,65
7,10,9,20,29.7,58,28,0,62
7,10,10,19,29.2,58,28,0,58
7,10,11,19,29.2,65,28,0,58
7,10,12,20,28.5,65,27,0,65
7,10,13,20,28.5,65,27,0,65
7,10,15,20,28.5,83,27,0,65
7,10,16,21,,83,24,0,83
7,10,18,20,,83,23,0,83
7,10,19,20,,88,23,0,83
7,10,20,20,,88,22,0,88
7,10,21,20,,88,22,0,88
7,10,22,20,,100,22,0,88
7,10,23,21,,100,21,0,100
8,10,0,21,,100,21,0,100
8,10,1,21,,88,21,0,100
8,10,2,21,,78,23,0,88
8,10,3,21,,65,25,0,78
8,10,4,20,28.5,62,27,0,65
8,10,5,20,29.7,58,28,0,62
8,10,6,20,30.7,55,29,0,58
8,10,7,19,30.3,55,29,0,55
8,10,8,19,30.3,51,29,0,55
8,10,9,19,31.2,51,30,0,51
8,10,10,19,31.2,55,30,0,51
8,10,11,19,30.3,30,29,0,55
8,10,12,9,,,28,0,30
8,10,13,,,74,,0,
8,10,14,21,,74,26,0,74
8,10,15,20,,78,25,0,74
8,10,16,21,,78,25,0,78
8,10,17,20,,83,24,0,78
8,10,18,20,,88,23,0,83
8,10,19,21,,88,23,0,88
8,10,20,21,,83,23,0,88
8,10,21,20,,88,23,0,83
8,10,22,20,,88,22,0,88
8,10,23,19,,88,21,0,88
9,10,0,19,,88,21,0,88
9,10,1,20,,78,22,0,88
9,10,2,20,,74,24,0,78
9,10,3,20,,62,25,0,74
9,10,4,20,29.7,51,28,0,62
9,10,5,19,31.2,46,30,0,51
9,10,6,18,31.9,49,31,0,46
9,10,7,19,32.4,38,31,0,49
9,10,8,16,31.9,36,32,0,38
9,10,11,15,31.6,61,32,0,36
9,10,15,18,,69,26,0,61
9,10,16,19,,73,25,0,69
9,10,18,19,,73,24,0,73
9,10,19,19,,78,24,0,73
9,10,20,19,,78,23,0,78
9,10,21,19,,78,23,0,78
9,10,22,18,,88,22,0,78
9,10,23,19,,83,21,0,88
10,10,0,19,,78,22,0,83
10,10,1,19,,69,23,0,78
10,10,2,19,,65,25,0,69
10,10,3,20,28.5,48,27,0,65
10,10,4,18,30.7,48,30,0,48
10,10,5,18,30.7,65,30,0,48
10,10,6,19,,69,26,0,65
10,10,7,20,,69,26,0,69
10,10,8,20,,70,26,0,69
10,10,10,21,28.9,62,27,0,70
10,10,11,20,29.7,70,28,0,62
10,10,12,21,28.9,78,27,0,70
10,10,13,21,,83,25,0,78
10,10,14,21,,83,24,0,83
10,10,15,21,,94,24,0,83
10,10,16,22,,94,23,0,94
10,10,17,22,,94,23,0,94
10,10,18,21,,94,22,0,94
10,10,20,21,,100,22,0,94
10,10,21,21,,100,21,0,100
10,10,22,21,,100,21,0,100
10,10,23,21,,100,21,0,100
11,10,0,21,,94,21,0,100
11,10,1,20,,94,21,0,94
11,10,2,21,,65,22,0,94
11,10,4,20,28.5,51,27,0,65
11,10,5,19,31.2,51,30,0,51
11,10,6,19,31.2,49,30,0,51
11,10,7,19,32.4,46,31,0,49
11,10,8,18,31.9,49,31,0,46
11,10,10,19,32.4,,31,0,49
11,10,11,,,61,,0,
11,10,12,19,28.2,65,27,0,61
11,10,13,19,,61,26,0,65
11,10,14,17,,65,25,0,61
11,10,16,18,,65,25,0,65
11,10,17,18,,73,25,0,65
11,10,18,19,,65,24,0,73
11,10,19,17,,61,24,0,65
11,10,20,16,,69,24,0,61
11,10,21,17,,69,23,0,69
11,10,22,17,,73,23,0,69
11,10,23,17,,,22,0,73
12,10,0,,,73,,0,
12,10,1,17,,65,22,0,73
12,10,2,17,,61,24,0,65
12,10,3,18,,51,26,0,61
12,10,4,18,29.8,48,29,0,51
12,10,5,18,30.7,49,30,0,48
12,10,6,19,32.4,49,31,0,49
12,10,7,19,32.4,41,31,0,49
12,10,8,18,34,40,33,0,41
12,10,9,17,32.3,38,32,0,40
12,10,10,17,33.4,40,33,0,38
12,10,11,17,32.3,45,32,0,40
12,10,12,17,30.3,62,30,0,45
12,10,13,20,29.7,61,28,0,62
12,10,14,19,28.2,65,27,0,61
12,10,15,19,,69,26,0,65
12,10,16,20,,78,26,0,69
12,10,17,21,,78,25,0,78
12,10,18,21,,83,25,0,78
12,10,19,21,,83,24,0,83
12,10,21,20,,88,23,0,83
12,10,22,20,,100,22,0,88
12,10,23,21,,100,21,0,100
13,10,0,21,,94,21,0,100
13,10,1,21,,94,22,0,94
13,10,2,21,,78,22,0,94
13,10,3,21,,70,25,0,78
13,10,4,21,28.9,48,27,0,70
13,10,6,18,30.7,46,30,0,48
13,10,7,18,31.9,49,31,0,46
13,10,8,19,32.4,46,31,0,49
13,10,9,18,31.9,38,31,0,46
13,10,10,15,30.6,43,31,0,38
13,10,11,16,30.1,58,30,0,43
13,10,12,19,29.2,65,28,0,58
13,10,13,20,28.5,74,27,0,65
13,10,14,21,,74,26,0,74
13,10,15,21,,78,26,0,74
13,10,16,21,,83,25,0,78
13,10,17,21,,83,24,0,83
13,10,18,21,,83,24,0,83
13,10,19,21,,88,24,0,83
13,10,20,21,,83,23,0,88
13,10,21,20,,88,23,0,83
13,10,22,20,,94,22,0,88
13,10,23,21,,94,22,0,94
14,10,0,20,,94,21,0,94
14,10,1,20,,83,21,0,94
14,10,2,21,,62,24,0,83
14,10,3,20,29.7,51,28,0,62
14,10,4,19,31.2,43,30,0,51
14,10,5,17,31.4,46,31,0,43
14,10,6,18,31.9,36,31,0,46
14,10,7,15,31.6,31,32,0,36
14,10,8,12,29.8,33,31,0,31
14,10,9,13,30,29,31,0,33
14,10,10,11,,58,31,0,29
14,10,12,19,29.2,65,28,0,58
14,10,13,20,28.5,69,27,0,65
14,10,14,20,,69,26,0,69
14,10,15,20,,78,26,0,69
14,10,16,20,,73,24,0,78
14,10,17,19,,88,24,0,73
14,10,18,21,,88,23,0,88
14,10,19,20,,88,22,0,88
14,10,20,20,,83,22,0,88
14,10,21,19,,,22,0,83
14,10,22,,,88,,0,
14,10,23,19,,94,21,0,88
15,10,0,19,,88,20,0,94
15,10,1,19,,88,21,0,88
15,10,2,20,,73,22,0,88
15,10,3,19,,54,24,0,73
15,10,4,16,,54,26,0,54
15,10,5,17,27.7,48,27,0,54
15,10,6,17,29.4,43,29,0,48
15,10,8,16,30.1,38,30,0,43
15,10,9,15,30.6,38,31,0,38
15,10,10,15,30.6,43,31,0,38
15,10,11,16,30.1,54,30,0,43
15,10,12,17,27.7,57,27,0,54
15,10,13,17,,61,26,0,57
15,10,14,17,,65,25,0,61
15,10,15,18,,69,25,0,65
15,10,16,18,,61,24,0,69
15,10,17,17,,65,25,0,61
15,10,18,17,,78,24,0,65
15,10,20,18,,73,22,0,78
15,10,21,17,,78,22,0,73
15,10,22,17,,83,21,0,78
15,10,23,18,,83,21,0,83
16,10,0,18,,78,21,0,83
16,10,1,18,,73,22,0,78
16,10,2,18,,65,23,0,73
16,10,3,17,,48,24,0,65
16,10,4,17,29.4,45,29,0,48
16,10,5,17,30.3,43,30,0,45
16,10,6,17,31.4,40,31,0,43
16,10,7,16,30.9,31,31,0,40
16,10,8,13,30.9,36,32,0,31
16,10,9,15,31.6,36,32,0,36
16,10,10,15,31.6,65,32,0,36
16,10,15,18,,69,25,0,65
16,10,16,19,,69,25,0,69
16,10,17,19,,69,25,0,69
16,10,18,18,,69,24,0,69
16,10,19,18,,69,24,0,69
16,10,20,18,,73,24,0,69
16,10,21,18,,78,23,0,73
16,10,22,18,,78,22,0,78
16,10,23,18,,78,22,0,78
17,10,0,18,,78,22,0,78
17,10,1,18,,61,22,0,78
17,10,2,17,,54,25,0,61
17,10,3,18,28.8,45,28,0,54
17,10,4,16,29.1,45,29,0,45
17,10,5,17,30.3,38,30,0,45
17,10,6,16,31.9,31,32,0,38
17,10,7,14,32.1,38,33,0,31
17,10,8,15,30.6,36,31,0,38
17,10,9,16,33,35,33,0,36
17,10,10,14,30.3,48,31,0,35
17,10,11,17,29.4,51,29,0,48
17,10,12,15,,51,26,0,51
17,10,13,15,,61,26,0,51
17,10,14,17,,73,25,0,61
17,10,15,18,,100,23,0,73
17,10,16,20,,100,20,1,100
17,10,17,20,,100,20,1,100
17,10,18,20,,94,20,0,100
17,10,19,19,,,20,0,94
17,10,21,,,94,,0,
17,10,22,19,,88,20,0,94
17,10,23,18,,100,20,0,88
18,10,0,19,,83,19,0,100
18,10,2,19,,69,22,0,83
18,10,3,19,,58,25,0,69
18,10,4,18,27.9,48,27,0,58
18,10,6,17,29.4,48,29,0,48
18,10,7,17,29.4,55,29,0,48
18,10,8,19,30.3,48,29,0,55
18,10,9,18,30.7,48,30,0,48
18,10,10,17,29.4,48,29,0,48
18,10,11,17,29.4,54,29,0,48
18,10,12,17,27.7,61,27,0,54
18,10,13,18,,65,26,0,61
18,10,15,18,,73,25,0,65
18,10,16,19,,73,24,0,73
18,10,17,19,,78,24,0,73
18,10,19,19,,78,23,0,78
18,10,20,18,,83,22,0,78
18,10,22,19,,88,22,0,83
18,10,23,19,,88,21,0,88
19,10,0,19,,88,21,0,88
19,10,1,19,,83,21,0,88
19,10,2,20,,69,23,0,83
19,10,3,20,,65,26,0,69
19,10,4,20,28.5,54,27,0,65
19,10,5,18,28.8,46,28,0,54
19,10,6,18,31.9,43,31,0,46
19,10,7,17,31.4,94,31,0,43
19,10,10,18,,100,19,1,94
19,10,11,19,,100,19,1,100
19,10,12,19,,94,19,0,100
19,10,13,18,,94,19,0,94
19,10,14,18,,88,19,0,94
19,10,15,17,,88,19,0,88
19,10,16,17,,88,19,0,88
19,10,17,17,,83,19,0,88
19,10,18,16,,88,19,0,83
19,10,19,17,,88,19,0,88
19,10,20,17,,94,19,0,88
19,10,21,18,,94,19,0,94
19,10,22,18,,94,19,0,94
19,10,23,18,,94,19,0,94
20,10,0,18,,83,19,0,94
20,10,2,18,,78,21,0,83
20,10,3,19,,69,23,0,78
20,10,4,19,,65,25,0,69
20,10,5,19,,61,26,0,65
20,10,6,18,,58,26,0,61
20,10,7,18,27.9,58,27,0,58
20,10,8,18,27.9,61,27,0,58
20,10,9,19,28.2,69,27,0,61
20,10,10,20,,74,26,0,69
20,10,11,20,,78,25,0,74
20,10,12,20,,100,24,0,78
20,10,13,18,,94,18,1,100
20,10,14,17,,94,18,1,94
20,10,15,18,,100,19,1,94
20,10,16,19,,94,19,1,100
20,10,17,18,,100,19,0,94
20,10,18,18,,100,18,0,100
20,10,19,18,,100,18,0,100
20,10,20,18,,88,18,0,100
20,10,21,16,,94,18,0,88
20,10,22,16,,100,17,0,94
20,10,23,17,,100,17,0,100
21,10,0,17,,100,17,0,100
21,10,1,17,,83,17,0,100
21,10,2,18,,73,21,0,83
21,10,3,17,,65,22,0,73
21,10,4,17,,61,24,0,65
21,10,5,17,,57,25,0,61
21,10,6,17,,54,26,0,57
21,10,7,16,,51,26,0,54
21,10,9,16,27.5,48,27,0,51
21,10,10,15,27.3,54,27,0,48
21,10,11,16,,65,26,0,54
21,10,12,17,,69,24,0,65
21,10,13,18,,73,24,0,69
21,10,15,18,,78,23,0,73
21,10,16,19,,94,23,0,78
21,10,18,19,,88,20,0,94
21,10,19,18,,94,20,0,88
21,10,20,18,,94,19,0,94
21,10,21,18,,,19,0,94
21,10,22,,,94,,0,
22,10,1,18,,88,19,0,94
22,10,2,18,,83,20,0,88
22,10,3,19,,65,22,0,83
22,10,5,18,,61,25,0,65
22,10,6,17,,54,25,0,61
22,10,7,17,27.7,54,27,0,54
22,10,8,17,27.7,54,27,0,54
22,10,9,17,27.7,57,27,0,54
22,10,10,17,,61,26,0,57
22,10,11,17,,69,25,0,61
22,10,12,18,,78,24,0,69
22,10,13,19,,78,23,0,78
22,10,14,19,,73,23,0,78
22,10,15,18,,73,23,0,73
22,10,16,18,,78,23,0,73
22,10,17,18,,78,22,0,78
22,10,22,16,,83,20,0,78
22,10,23,16,,78,19,0,83
23,10,2,16,,73,20,0,78
23,10,3,16,,65,21,0,73
23,10,4,16,,57,23,0,65
23,10,5,15,,57,24,0,57
23,10,6,15,,61,24,0,57
23,10,7,16,,50,24,0,61
23,10,9,14,,54,25,0,50
23,10,10,15,,50,25,0,54
23,10,11,14,,53,25,0,50
23,10,12,14,,61,24,0,53
23,10,13,15,,69,23,0,61
23,10,14,16,,73,22,0,69
23,10,15,16,,78,21,0,73
23,10,17,17,,83,21,0,78
23,10,18,17,,83,20,0,83
23,10,19,17,,78,20,0,83
23,10,21,16,,78,20,0,78
23,10,23,15,,88,19,0,78
24,10,2,17,,73,19,0,88
24,10,3,16,,61,21,0,73
24,10,4,15,,54,23,0,61
24,10,5,15,,51,25,0,54
24,10,6,15,,47,26,0,51
24,10,7,14,,45,26,0,47
24,10,8,14,27.1,45,27,0,45
24,10,9,14,27.1,73,27,0,45
24,10,10,18,,69,23,0,73
24,10,11,16,,78,22,0,69
24,10,12,17,,73,21,0,78
24,10,13,16,,83,21,0,73
24,10,14,16,,83,19,0,83
24,10,15,16,,88,19,0,83
24,10,16,16,,94,18,0,88
24,10,17,16,,94,17,0,94
24,10,18,16,,100,17,0,94
24,10,20,17,,100,17,0,100
24,10,21,17,,100,17,0,100
24,10,22,16,,100,16,0,100
24,10,23,16,,100,16,0,100
25,10,0,16,,100,16,0,100
25,10,1,16,,94,16,0,100
25,10,2,17,,83,18,0,94
25,10,3,17,,69,20,0,83
25,10,4,16,,61,22,0,69
25,10,5,16,,54,24,0,61
25,10,6,15,,47,25,0,54
25,10,7,14,,51,26,0,47
25,10,8,16,27.5,51,27,0,51
25,10,9,15,,51,26,0,51
25,10,10,15,,54,26,0,51
25,10,11,15,,57,25,0,54
25,10,12,15,,57,24,0,57
25,10,13,15,,69,24,0,57
25,10,14,16,,78,22,0,69
25,10,16,17,,83,21,0,78
25,10,17,17,,78,20,0,83
25,10,18,16,,83,20,0,78
25,10,19,16,,100,19,0,83
25,10,23,17,,100,17,0,100
26,10,0,17,,100,17,0,100
26,10,1,17,,94,17,0,100
26,10,2,18,,88,19,0,94
26,10,3,18,,78,20,0,88
26,10,4,18,,65,22,0,78
26,10,5,17,,65,24,0,65
26,10,6,17,,65,24,0,65
26,10,7,17,,65,24,0,65
26,10,8,17,,65,24,0,65
26,10,9,19,,54,26,0,65
26,10,10,15,,61,25,0,54
26,10,11,17,,69,25,0,61
26,10,12,17,,69,23,0,69
26,10,13,17,,69,23,0,69
26,10,14,17,,78,23,0,69
26,10,15,17,,83,21,0,78
26,10,16,18,,83,21,0,83
26,10,17,18,,83,21,0,83
26,10,18,18,,94,21,0,83
26,10,19,19,,88,20,0,94
26,10,20,18,,94,20,0,88
26,10,21,18,,94,19,0,94
26,10,22,18,,100,19,0,94
26,10,23,19,,94,19,0,100
27,10,1,18,,94,19,0,94
27,10,2,19,,73,20,0,94
27,10,3,19,,65,24,0,73
27,10,4,18,,65,25,0,65
27,10,5,18,,65,25,0,65
27,10,6,18,,65,25,0,65
27,10,7,18,,57,25,0,65
27,10,8,16,,54,25,0,57
27,10,9,15,,54,25,0,54
27,10,10,15,,65,25,0,54
27,10,11,17,,65,24,0,65
27,10,12,17,,78,24,0,65
27,10,13,19,,83,23,0,78
27,10,14,19,,83,22,0,83
27,10,15,19,,88,22,0,83
27,10,16,19,,88,21,0,88
27,10,17,19,,88,21,0,88
27,10,18,19,,88,21,0,88
27,10,19,19,,94,21,0,88
27,10,21,19,,94,20,0,94
27,10,22,19,,88,20,0,94
27,10,23,18,,88,20,0,88
28,10,0,18,,88,20,0,88
28,10,1,17,,78,19,0,88
28,10,2,17,,65,21,0,78
28,10,3,16,,47,23,0,65
28,10,4,13,,44,25,0,47
28,10,5,13,,47,26,0,44
28,10,6,14,,42,26,0,47
28,10,8,13,27,39,27,0,42
28,10,9,12,26.8,23,27,0,39
28,10,10,4,,47,27,0,23
28,10,11,14,,65,26,0,47
28,10,12,16,,65,23,0,65
28,10,13,16,,69,23,0,65
28,10,14,17,,73,23,0,69
28,10,16,17,,69,22,0,73
28,10,17,17,,94,23,0,69
28,10,19,18,,94,19,0,94
28,10,20,18,,94,19,0,94
28,10,21,18,,100,19,0,94
28,10,23,17,,100,17,1,100
29,10,0,17,,100,17,1,100
29,10,2,18,,88,18,0,100
29,10,3,18,,83,20,0,88
29,10,4,18,,78,21,0,83
29,10,5,18,,73,22,0,78
29,10,6,17,,65,22,0,73
29,10,7,17,,69,24,0,65
29,10,8,17,,69,23,0,69
29,10,9,17,,73,23,0,69
29,10,11,17,,83,22,0,73
29,10,12,17,,88,20,0,83
29,10,13,18,,88,20,0,88
29,10,14,17,,88,19,0,88
29,10,16,17,,100,19,0,88
29,10,17,18,,94,18,0,100
29,10,18,17,,100,18,0,94
29,10,19,17,,100,17,0,100
29,10,20,17,,100,17,0,100
29,10,20,17,,,17,0,100
30,10,0,,,78,,0,
30,10,2,16,,69,20,0,78
30,10,4,17,,69,23,0,69
30,10,5,17,,69,23,0,69
30,10,10,18,,73,24,0,69
30,10,11,18,,88,23,0,73
30,10,13,19,,100,21,0,88
30,10,17,19,,100,19,0,100
30,10,23,17,,100,17,0,100
31,10,0,17,,100,17,0,100
31,10,1,18,,65,18,0,100
31,10,5,18,,45,25,0,65
31,10,8,15,28,57,28,0,45
31,10,10,17,,69,26,0,57
31,10,11,18,,73,24,0,69
31,10,12,18,,100,23,0,73
1,11,0,17,,94,17,0,100
1,11,1,18,,69,19,0,94
1,11,3,17,,51,23,0,69
1,11,5,15,,42,26,0,51
1,11,10,12,,57,26,0,42
1,11,12,14,,83,23,0,57
1,11,16,16,,83,19,0,83
1,11,17,16,,78,19,0,83
1,11,18,15,,78,19,0,78
1,11,19,15,,83,19,0,78
1,11,20,15,,82,18,0,83
1,11,21,14,,88,17,0,82
1,11,22,15,,69,17,0,88
2,11,3,16,,73,22,0,69
2,11,13,16,,73,21,0,73
2,11,14,16,,78,21,0,73
2,11,15,16,,83,20,0,78
2,11,16,16,,88,19,0,83
3,11,0,15,,88,17,0,88
3,11,0,15,,78,17,0,88
3,11,2,16,,69,20,0,78
3,11,3,16,,,22,0,69
3,11,4,,,51,,0,
3,11,5,15,,73,26,0,51
3,11,6,16,,48,21,0,73
3,11,6,15,27.3,44,27,0,48
3,11,9,13,,54,26,0,44
3,11,10,15,,65,25,0,54
3,11,12,16,,69,23,0,65
3,11,14,16,,94,22,0,69
3,11,23,17,,94,18,0,94
4,11,0,16,,78,17,0,94
4,11,2,17,,54,21,0,78
4,11,4,15,,51,25,0,54
4,11,6,15,,48,26,0,51
4,11,9,15,27.3,47,27,0,48
4,11,10,14,,54,26,0,47
4,11,11,15,,73,25,0,54
4,11,13,17,,69,22,0,73
4,11,14,16,,78,22,0,69
4,11,17,16,,78,20,0,78
5,11,2,16,,51,20,0,78
5,11,5,15,,42,26,0,51
5,11,7,13,27,42,27,0,42
5,11,9,13,27,42,27,0,42
5,11,10,13,27,61,27,0,42
5,11,12,15,,64,23,0,61
5,11,14,15,,68,22,0,64
5,11,16,15,,73,21,0,68
6,11,0,18,,73,23,0,73
6,11,3,18,,61,23,0,73
6,11,5,18,,54,26,0,61
6,11,8,17,27.7,61,27,0,54
6,11,10,18,,78,26,0,61
6,11,13,18,,88,22,0,78
6,11,17,18,,88,20,0,88
6,11,20,17,,94,19,0,88
6,11,23,16,,88,17,0,94
7,11,0,15,,88,17,0,88
7,11,1,16,,69,18,0,88
7,11,3,17,,57,23,0,69
7,11,4,17,,54,26,0,57
7,11,5,17,27.7,48,27,0,54
7,11,8,15,27.3,61,27,0,48
7,11,12,15,,69,23,0,61
7,11,13,16,,94,22,0,69
7,11,21,16,,88,17,0,94
8,11,0,15,,78,17,0,88
8,11,7,16,,48,20,0,78
8,11,7,16,28.3,61,28,0,48
8,11,10,17,,78,25,0,61
8,11,13,17,,88,21,0,78
8,11,21,17,,73,19,0,88
9,11,2,17,,51,22,0,73
9,11,8,16,27.5,88,27,0,51
9,11,23,17,,100,19,0,88
10,11,0,17,,88,17,0,100
10,11,2,18,,69,20,0,88
10,11,4,17,,57,23,0,69
10,11,7,16,,61,25,0,57
10,11,8,17,,69,25,0,61
10,11,10,17,,83,23,0,69
10,11,16,15,,83,18,0,83
10,11,19,15,,51,18,0,83
11,11,7,15,,47,26,0,51
11,11,8,14,,51,26,0,47
11,11,9,15,,57,26,0,51
11,11,10,16,,69,25,0,57
11,11,12,16,,88,22,0,69
12,11,0,15,,36,17,0,88
12,11,9,9,,77,25,0,36
12,11,18,12,,77,16,0,77
12,11,19,11,,88,15,0,77
12,11,22,11,,82,13,0,88
13,11,1,11,,41,14,0,82
13,11,8,11,,41,25,0,41
13,11,9,10,,44,24,0,41
13,11,10,10,,68,23,0,44
13,11,16,10,,77,16,0,68
13,11,19,10,,72,14,0,77
14,11,0,9,,34,14,0,72
14,11,6,9,,36,26,0,34
14,11,7,9,,41,25,0,36
14,11,10,10,,56,24,0,41
14,11,12,11,,64,20,0,56
14,11,13,12,,88,19,0,64
14,11,16,11,,77,13,0,88
14,11,17,12,,82,16,0,77
14,11,19,12,,82,15,0,82
15,11,0,11,,47,14,0,82
15,11,4,12,,32,24,0,47
15,11,6,8,,34,26,0,32
15,11,7,9,,32,26,0,34
15,11,8,8,,60,26,0,32
15,11,14,11,,72,19,0,60
15,11,16,12,,72,17,0,72
15,11,17,12,,77,17,0,72
15,11,18,12,,,16,0,77
15,11,22,,,88,,0,
15,11,23,11,,82,13,0,88
16,11,1,12,,73,15,0,82
16,11,2,13,,60,18,0,73
16,11,3,13,,41,21,0,60
16,11,5,11,,39,25,0,41
16,11,9,10,,60,25,0,39
16,11,12,12,,64,20,0,60
16,11,13,12,,68,19,0,64
16,11,16,12,,72,18,0,68
16,11,17,12,,72,17,0,72
16,11,18,12,,72,17,0,72
16,11,19,11,,77,16,0,72
16,11,21,11,,82,15,0,77
16,11,22,11,,72,14,0,82
17,11,1,11,,41,16,0,72
17,11,5,11,,44,25,0,41
17,11,7,12,,44,25,0,44
17,11,8,12,,56,25,0,44
17,11,12,12,,60,21,0,56
17,11,13,12,,77,20,0,60
17,11,15,12,,88,16,0,77
17,11,21,13,,77,15,0,88
18,11,2,13,,64,17,0,77
