Date,Month,Hour,dewpt,heatindex,humidity,temp,Humidity previous
20,5,18,17,,31,32,
20,5,21,18,,36,31,
21,5,0,20,,53,28,
21,5,3,20,,40,32,
21,5,6,16,,16,40,
21,5,9,11,,9,42,
21,5,12,12,,10,42,
21,5,15,16,,22,35,
21,5,18,14,,20,34,
21,5,21,16,,27,32,
22,5,0,16,,36,28,
22,5,3,15,,24,33,
22,5,6,15,,15,40,
22,5,9,12,,10,43,
22,5,12,10,,8,42,
22,5,15,14,,15,38,
22,5,18,17,,30,32,
22,5,21,12,,18,34,
23,5,0,15,,27,32,
23,5,3,16,,22,35,
23,5,6,17,,16,41,
23,5,9,14,,11,44,
23,5,12,13,,10,43,
23,5,15,19,,25,37,
23,5,18,14,,20,35,
23,5,21,21,,43,32,
24,5,0,18,,43,28,
24,5,3,20,,33,34,
24,5,6,17,,16,41,
24,5,9,16,,12,43,
24,5,12,19,,20,41,
24,5,15,19,,27,36,
24,5,18,21,,38,33,
24,5,21,21,,45,32,
25,5,0,22,,54,29,
25,5,3,18,,26,35,
25,5,6,18,,18,41,
25,5,9,17,,13,45,
25,5,12,15,,11,43,
25,5,15,12,,12,40,
25,5,18,15,,21,35,
25,5,21,15,,23,34,
26,5,0,14,,29,29,
26,5,3,19,,27,35,
26,5,6,18,,18,41,
26,5,9,15,,11,44,
26,5,12,14,,12,43,
26,5,15,18,,25,36,
26,5,18,18,,61,24,
26,5,21,15,,30,30,
27,5,0,14,,37,26,
27,5,3,15,,27,31,
27,5,6,9,,10,39,
27,5,9,6,,6,41,
27,5,12,8,,7,41,
27,5,15,14,,21,34,
27,5,18,13,,26,30,
27,5,21,14,,30,28,
28,5,0,15,,29,31,
28,5,3,19,,36,32,
28,5,6,17,,20,38,
28,5,9,17,,16,41,
28,5,12,17,,16,40,
28,5,15,20,,32,35,
28,5,18,21,,41,32,
28,5,21,19,,46,29,
29,5,0,16,,32,30,
29,5,3,17,,28,33,
29,5,6,13,,12,40,
29,5,9,17,,16,41,
29,5,12,18,,21,40,
29,5,15,18,,28,35,
29,5,18,19,,38,32,
29,5,21,19,,43,30,
30,5,0,17,,77,21,
30,5,3,18,,29,33,
30,5,6,19,,60,25,
30,5,9,17,,15,42,
30,5,12,14,,12,41,
30,5,15,20,,31,35,
30,5,18,20,,40,31,
30,5,21,20,,46,30,
31,5,0,14,,23,32,
31,5,3,16,,23,35,
31,5,6,10,,9,41,
31,5,9,16,,17,39,
31,5,12,20,,46,30,
31,5,15,17,,26,34,
31,5,18,17,,33,31,
31,5,21,14,,23,32,
1,6,0,16,,39,27,
1,6,3,17,,35,31,
1,6,6,18,,39,30,
1,6,9,15,,23,34,
1,6,12,18,,28,34,
1,6,15,20,,79,23,
1,6,18,19,,53,27,
1,6,21,17,,38,29,
2,6,0,17,,42,28,
2,6,3,20,,46,30,
2,6,6,18,,23,37,
2,6,9,15,,16,39,
2,6,12,19,,26,36,
2,6,15,20,,52,29,
2,6,18,20,,61,26,
2,6,21,19,,48,28,
3,6,0,20,,60,26,
3,6,3,22,,61,28,
3,6,6,20,,40,31,
3,6,9,18,,36,31,
3,6,12,20,,39,31,
3,6,15,20,,48,29,
3,6,18,20,,56,27,
3,6,21,20,,64,26,
4,6,0,20,,70,25,
4,6,3,22,,56,29,
4,6,6,22,,44,33,
4,6,9,21,,30,37,
4,6,12,20,,27,38,
4,6,15,22,,43,33,
4,6,18,22,,53,31,
4,6,21,23,,64,29,
5,6,0,22,,65,27,
5,6,3,21,,47,30,
5,6,6,21,,32,35,
5,6,9,18,,23,38,
5,6,12,18,,22,38,
5,6,15,18,,31,33,
5,6,18,20,,41,31,
5,6,21,22,,58,29,
6,6,0,22,,68,27,
6,6,3,22,,44,32,
6,6,6,19,,25,37,
6,6,9,17,,20,39,
6,6,12,16,,18,39,
6,6,15,21,,36,34,
6,6,18,22,,51,30,
6,6,21,22,,56,29,
7,6,0,21,,61,27,
7,6,3,20,,38,33,
7,6,6,18,,19,40,
7,6,9,17,,15,42,
7,6,12,17,,15,41,
7,6,15,21,,35,35,
7,6,18,23,,49,32,
7,6,21,24,,58,30,
8,6,0,23,,65,29,
8,6,3,22,,38,35,
8,6,6,17,,16,42,
8,6,9,16,,14,42,
8,6,12,16,,14,42,
8,6,15,20,,30,36,
8,6,18,22,,40,34,
8,6,21,22,,47,32,
9,6,0,18,,32,33,
9,6,3,17,,22,37,
9,6,6,18,,19,39,
9,6,9,18,,16,42,
9,6,12,16,,15,41,
9,6,15,18,,23,38,
9,6,18,20,,28,36,
9,6,21,21,,36,35,
10,6,0,21,,41,33,
10,6,3,22,,39,35,
10,6,6,22,,28,39,
10,6,9,21,,23,41,
10,6,12,22,,26,40,
10,6,15,22,,34,36,
10,6,18,21,,35,35,
10,6,21,,,,34,
11,6,0,20,,44,31,
11,6,3,23,,43,34,
11,6,6,21,,29,37,
11,6,9,21,,23,40,
11,6,12,21,,23,40,
11,6,15,22,,31,37,
11,6,18,22,,40,34,
11,6,21,22,,45,32,
12,6,0,21,,46,31,
12,6,3,22,,46,32,
12,6,6,22,,31,39,
12,6,9,19,,21,40,
12,6,12,19,,19,41,
12,6,15,22,,34,36,
12,6,18,22,,38,35,
12,6,21,22,,42,33,
13,6,0,21,,39,34,
13,6,3,19,,43,30,
13,6,6,20,,31,35,
13,6,9,20,,24,39,
13,6,12,22,,78,26,
13,6,15,20,,50,29,
13,6,18,22,,61,28,
13,6,21,21,,59,28,
14,6,0,22,,95,22,
14,6,3,23,,100,23,
14,6,6,23,,74,26,
14,6,9,23,,64,29,
14,6,12,24,,57,32,
14,6,15,26,,76,29,
14,6,18,24,,77,28,
14,6,21,24,,78,27,
15,6,0,24,,80,27,
15,6,3,24,,71,28,
15,6,6,23,,50,32,
15,6,9,21,,34,35,
15,6,12,24,,42,35,
15,6,15,24,,58,32,
15,6,18,25,,72,30,
15,6,21,25,,79,29,
16,6,0,25,,79,28,
16,6,3,25,,61,31,
16,6,6,20,,30,36,
16,6,9,22,,29,39,
16,6,12,23,,44,34,
16,6,15,23,,48,32,
16,6,18,24,,61,30,
16,6,21,23,,65,29,
17,6,0,24,,73,28,
17,6,3,23,,56,31,
17,6,6,24,,36,37,
17,6,9,22,,28,39,
17,6,12,23,,29,39,
17,6,15,25,,48,35,
17,6,18,25,,61,32,
17,6,21,25,,67,30,
18,6,0,25,,74,29,
18,6,3,25,,50,34,
18,6,6,23,,31,39,
18,6,9,21,,24,40,
18,6,12,24,,32,40,
18,6,15,24,,42,35,
18,6,18,23,,47,33,
18,6,21,25,,61,31,
19,6,0,23,,55,30,
19,6,3,25,,53,34,
19,6,6,26,,38,39,
19,6,9,24,,28,42,
19,6,12,26,,38,40,
19,6,15,27,,52,35,
19,6,18,26,,55,34,
19,6,21,25,,55,33,
20,6,0,25,,57,32,
20,6,3,23,,61,29,
20,6,6,21,,36,34,
20,6,9,22,,30,38,
20,6,12,23,,35,37,
20,6,15,24,,50,33,
20,6,18,24,,55,32,
20,6,21,24,,64,30,
21,6,0,24,,63,30,
21,6,3,24,,57,31,
21,6,6,24,,89,25,
21,6,9,25,,51,34,
21,6,12,24,,53,33,
21,6,15,25,,61,31,
21,6,18,24,,63,30,
21,6,21,25,,72,29,
22,6,0,25,,77,29,
22,6,3,27,,70,32,
22,6,6,26,,46,37,
22,6,9,20,,42,32,
22,6,12,23,,44,33,
22,6,15,27,,64,33,
22,6,18,25,,68,31,
22,6,21,24,,65,30,
23,6,0,25,,76,29,
23,6,3,24,,57,31,
23,6,6,24,,36,38,
23,6,9,24,,33,39,
23,6,12,22,,54,30,
23,6,15,25,,82,28,
23,6,18,25,,77,29,
23,6,21,25,,78,28,
24,6,0,25,,83,27,
24,6,3,25,,4,90,
24,6,6,26,,56,34,
24,6,9,25,,48,35,
24,6,12,26,,54,34,
24,6,15,27,,88,29,
24,6,18,24,,89,25,
24,6,21,23,,89,24,
25,6,0,24,,97,24,
25,6,3,24,,90,25,
25,6,6,24,,86,26,
25,6,9,24,,72,28,
25,6,12,24,,66,30,
25,6,15,24,,75,28,
25,6,18,24,,87,26,
25,6,21,24,,89,26,
26,6,0,24,,88,25,
26,6,3,24,,65,30,
26,6,6,24,,49,33,
26,6,9,23,,37,36,
26,6,12,22,,37,35,
26,6,15,22,,44,32,
26,6,18,22,,56,29,
26,6,21,22,,58,29,
27,6,0,23,,64,29,
27,6,3,24,,58,31,
27,6,6,25,,44,36,
27,6,9,23,,35,37,
27,6,12,24,,38,37,
27,6,15,20,,40,32,
27,6,18,21,,51,30,
27,6,21,22,,56,29,
28,6,0,23,,65,28,
28,6,3,23,,48,32,
28,6,6,23,,33,37,
28,6,9,24,,34,38,
28,6,12,25,,36,39,
28,6,15,26,,52,35,
28,6,18,25,,54,33,
28,6,21,24,,58,32,
29,6,0,24,,66,30,
29,6,3,23,,72,27,
29,6,6,24,,46,34,
29,6,9,25,,48,35,
29,6,12,24,,45,34,
29,6,15,23,,53,31,
29,6,18,23,,59,30,
29,6,21,23,,64,28,
30,6,0,22,,68,27,
30,6,3,23,,61,29,
30,6,6,24,,50,33,
30,6,9,25,,44,36,
30,6,12,24,,49,34,
30,6,15,24,,58,31,
30,6,18,24,,69,29,
30,6,21,23,,70,28,
1,7,0,23,,77,27,
1,7,3,24,,66,29,
1,7,6,25,,45,36,
1,7,9,25,,40,37,
1,7,12,26,,46,36,
1,7,15,22,,47,32,
1,7,18,21,,49,30,
1,7,21,22,,56,29,
2,7,0,22,,60,29,
2,7,3,23,,54,31,
2,7,6,24,,42,35,
2,7,9,24,,38,37,
2,7,12,22,,29,38,
2,7,15,24,,46,35,
2,7,18,23,,47,33,
2,7,21,23,,51,32,
3,7,0,23,,62,30,
3,7,3,23,,53,32,
3,7,6,23,,35,37,
3,7,9,23,,30,39,
3,7,12,22,,29,39,
3,7,15,23,,57,30,
3,7,18,23,,63,29,
3,7,21,22,,63,28,
4,7,0,23,,69,28,
4,7,3,24,,54,32,
4,7,6,25,,44,36,
4,7,9,26,,41,38,
4,7,12,25,,42,37,
4,7,15,25,,48,35,
4,7,18,27,,58,34,
4,7,21,25,,56,33,
5,7,3,23,,46,33,
5,7,6,25,,42,37,
5,7,9,26,,41,38,
5,7,12,26,,44,37,
5,7,15,26,,44,36,
5,7,18,27,,57,35,
5,7,21,26,,57,34,
6,7,0,24,,53,32,
6,7,3,27,,91,28,
6,7,6,25,,98,26,
6,7,9,25,,73,29,
6,7,12,23,,70,28,
6,7,15,26,,90,27,
6,7,18,26,,93,27,
6,7,21,25,,98,26,
7,7,0,25,,96,26,
7,7,3,26,,89,27,
7,7,6,26,,71,31,
7,7,9,27,,61,34,
7,7,12,26,,93,26,
7,7,15,26,,94,27,
7,7,18,26,,92,27,
7,7,21,26,,93,27,
8,7,0,26,,93,27,
8,7,3,27,,81,29,
8,7,6,27,,64,33,
8,7,9,28,,60,34,
8,7,12,27,,55,35,
8,7,15,25,,63,31,
8,7,18,27,,75,31,
8,7,21,28,,85,30,
9,7,0,27,,85,29,
9,7,3,26,,88,27,
9,7,6,26,,82,29,
9,7,9,26,,56,33,
9,7,12,27,,68,32,
9,7,15,26,,73,30,
9,7,18,26,,81,29,
9,7,21,26,,85,28,
10,7,0,25,,98,26,
10,7,3,25,,87,27,
10,7,6,26,,92,27,
10,7,9,27,,96,28,
10,7,12,26,,90,27,
10,7,15,25,,90,26,
10,7,18,25,,92,26,
10,7,21,25,,92,26,
11,7,0,25,,98,26,
11,7,3,25,,100,25,
11,7,6,25,,100,25,
11,7,9,25,,98,26,
11,7,12,26,,96,26,
11,7,15,25,,97,26,
11,7,18,25,,96,25,
11,7,21,25,,99,25,
12,7,0,25,,97,25,
12,7,3,24,,99,25,
12,7,6,25,,98,26,
12,7,9,25,,92,26,
12,7,12,25,,90,26,
12,7,15,25,,94,26,
12,7,18,25,,94,25,
12,7,21,25,,94,25,
13,7,0,25,,97,25,
13,7,3,25,,79,28,
13,7,6,26,,63,32,
13,7,9,25,,56,33,
13,7,12,25,,54,33,
13,7,15,26,,69,31,
13,7,18,27,,81,29,
13,7,21,26,,86,28,
14,7,0,26,,87,28,
14,7,3,25,,73,29,
14,7,6,26,,56,33,
14,7,9,27,,54,35,
14,7,12,26,,51,35,
14,7,15,25,,68,30,
14,7,18,26,,74,29,
14,7,21,25,,80,28,
15,7,0,25,,72,29,
15,7,3,24,,57,31,
15,7,6,24,,45,35,
15,7,9,25,,41,37,
15,7,12,25,,42,37,
15,7,15,26,,51,34,
15,7,18,26,,58,33,
15,7,21,24,,57,31,
16,7,0,23,,54,31,
16,7,3,24,,55,31,
16,7,6,25,,48,35,
16,7,9,25,,44,36,
16,7,12,26,,60,33,
16,7,15,25,,69,30,
16,7,18,26,,79,29,
16,7,21,26,,82,29,
17,7,0,27,,85,29,
17,7,3,27,,87,29,
17,7,6,27,,61,33,
17,7,9,27,,63,33,
17,7,12,26,,71,31,
17,7,15,27,,76,31,
17,7,18,28,,81,30,
17,7,21,27,,81,30,
18,7,0,27,,81,29,
18,7,3,28,,77,31,
18,7,6,27,,69,32,
18,7,9,27,,81,30,
18,7,12,26,,80,30,
18,7,15,25,,75,29,
18,7,18,25,,80,28,
18,7,21,26,,88,27,
19,7,0,26,,88,28,
19,7,3,27,,75,30,
19,7,6,24,,69,28,
19,7,9,24,,60,31,
19,7,12,26,,54,34,
19,7,15,27,,70,32,
19,7,18,24,,67,29,
19,7,21,25,,77,29,
20,7,0,25,,78,28,
20,7,3,25,,92,26,
20,7,6,26,,93,27,
20,7,9,25,,62,32,
20,7,12,26,,59,33,
20,7,15,26,,76,30,
20,7,18,26,,82,29,
20,7,21,25,,82,28,
21,7,0,26,,88,27,
21,7,3,26,,78,30,
21,7,6,26,,51,35,
21,7,9,25,,49,35,
21,7,12,27,,62,33,
21,7,15,26,,67,31,
21,7,18,27,,77,30,
21,7,21,27,,82,30,
22,7,0,27,,81,29,
22,7,3,26,,72,31,
22,7,6,27,,58,34,
22,7,9,27,,50,36,
22,7,12,24,,43,36,
22,7,15,26,,63,31,
22,7,18,26,,69,31,
22,7,21,26,,77,30,
23,7,0,26,,77,29,
23,7,3,26,,69,31,
23,7,6,26,,60,34,
23,7,9,27,,52,35,
23,7,12,26,,50,35,
23,7,15,27,,66,32,
23,7,18,26,,72,31,
23,7,21,26,,73,30,
24,7,0,26,,74,29,
24,7,3,26,,72,30,
24,7,6,26,,60,34,
24,7,9,26,,52,35,
24,7,12,26,,52,35,
24,7,15,26,,65,32,
24,7,18,26,,66,31,
24,7,21,26,,77,30,
25,7,0,25,,76,29,
25,7,3,26,,67,31,
25,7,6,26,,55,34,
25,7,9,25,,43,36,
25,7,12,26,,,,
25,7,15,27,,90,29,
25,7,18,26,,80,29,
25,7,21,26,,86,28,
26,7,0,26,,87,28,
26,7,3,26,,73,30,
26,7,6,26,,56,33,
26,7,9,25,,54,33,
26,7,12,27,,71,31,
26,7,15,26,,78,29,
26,7,18,24,,73,29,
26,7,21,24,,81,27,
27,7,0,24,,84,26,
27,7,3,24,,74,28,
27,7,6,25,,56,33,
27,7,9,26,,52,34,
27,7,12,25,,57,32,
27,7,15,26,,82,29,
27,7,18,24,,73,28,
27,7,21,23,,74,27,
28,7,0,23,,79,26,
28,7,3,23,,72,27,
28,7,6,24,,57,31,
28,7,9,24,,53,33,
28,7,12,23,,49,33,
28,7,15,22,,50,31,
28,7,18,22,,61,28,
28,7,21,22,,67,27,
29,7,0,22,,73,26,
29,7,3,22,,65,28,
29,7,6,22,,55,30,
29,7,9,24,,63,30,
29,7,12,25,,68,30,
29,7,15,25,,72,29,
29,7,18,24,,72,28,
29,7,21,24,,77,27,
30,7,0,24,,78,27,
30,7,3,24,,72,28,
30,7,6,24,,60,31,
30,7,9,24,,60,31,
30,7,12,24,,62,30,
30,7,15,24,,63,30,
30,7,18,24,,71,28,
30,7,21,24,,76,27,
31,7,0,24,,83,27,
31,7,3,24,,73,28,
31,7,6,24,,65,30,
31,7,9,26,,70,30,
31,7,12,25,,64,31,
31,7,15,25,,67,30,
31,7,18,24,,73,28,
31,7,21,24,,73,28,
1,8,0,24,,78,27,
1,8,3,24,,74,28,
1,8,6,24,,61,30,
1,8,9,25,,57,32,
1,8,12,24,,60,31,
1,8,15,24,,77,27,
1,8,18,23,,84,25,
1,8,21,23,,83,26,
2,8,0,24,,84,26,
2,8,3,24,,71,29,
2,8,6,25,,64,31,
2,8,9,25,,52,33,
2,8,12,24,,59,31,
2,8,15,25,,70,30,
2,8,18,25,,76,29,
2,8,21,25,,80,28,
3,8,0,25,,84,27,
3,8,3,25,,72,29,
3,8,6,15,,22,34,
3,8,9,24,,42,35,
3,8,12,24,,43,36,
3,8,15,26,,62,32,
3,8,18,26,,72,30,
3,8,21,25,,72,29,
4,8,0,25,,80,28,
4,8,3,25,,70,30,
4,8,9,26,,47,36,
4,8,12,26,,51,36,
4,8,15,26,,60,32,
4,8,18,27,,84,29,
4,8,19,25,34.5,79,29,
4,8,20,25,32.7,84,28,
4,8,21,25,32.7,84,28,
4,8,21,25,32.7,84,28,
4,8,22,25,30.6,89,27,
4,8,22,26,31.2,94,27,34.5
4,8,23,26,31.2,94,27,32.7
4,8,23,25,30.6,89,27,32.7
5,8,0,26,33.6,89,28,32.7
5,8,0,26,33.6,89,28,30.6
5,8,1,26,33.6,89,28,31.2
5,8,1,26,35.6,84,29,31.2
5,8,3,26,37.4,79,30,30.6
5,8,3,26,37.4,79,30,33.6
5,8,4,26,40.4,70,32,33.6
5,8,4,26,40.4,70,32,33.6
5,8,5,26,40.4,70,32,35.6
5,8,5,26,40.4,70,32,37.4
5,8,6,26,41.8,66,33,37.4
5,8,6,26,41.8,66,33,40.4
5,8,7,26,41.8,66,33,40.4
5,8,7,26,41.8,66,33,40.4
5,8,8,25,41.8,59,34,40.4
5,8,9,26,35.6,84,29,41.8
5,8,10,26,35.6,84,29,41.8
5,8,10,26,35.6,84,29,41.8
5,8,11,26,35.6,84,29,41.8
5,8,11,26,33.6,89,28,41.8
5,8,12,25,32.7,84,28,35.6
5,8,12,25,32.7,84,28,35.6
5,8,13,25,32.7,84,28,35.6
5,8,13,26,33.6,89,28,35.6
5,8,14,25,32.7,84,28,33.6
5,8,15,25,32.7,84,28,32.7
5,8,15,25,32.7,84,28,32.7
5,8,16,25,32.7,84,28,32.7
5,8,16,25,32.7,84,28,33.6
5,8,17,25,32.7,84,28,32.7
5,8,18,25,32.7,84,28,32.7
5,8,21,26,,83,28,32.7
6,8,0,27,,95,27,32.7
6,8,3,28,,86,29,32.7
6,8,6,27,,62,33,32.7
6,8,9,26,,72,30,32.7
6,8,12,26,,67,31,
6,8,15,26,,77,29,
6,8,18,27,,85,29,
6,8,21,26,,89,28,
7,8,0,27,,91,28,
7,8,3,27,,82,29,
7,8,6,27,,64,33,
7,8,9,27,,59,34,
7,8,12,28,,95,29,
7,8,15,26,,91,27,
7,8,18,26,,92,27,
7,8,21,26,,90,27,
8,8,0,27,,95,27,
8,8,3,27,,91,28,
8,8,6,26,,75,30,
8,8,9,27,,76,31,
8,8,12,27,,79,30,
8,8,15,26,,86,29,
8,8,18,26,,87,28,
8,8,21,26,,90,28,
9,8,0,26,,89,27,
9,8,3,26,,97,26,
9,8,6,26,,98,26,
9,8,9,26,,88,28,
9,8,12,26,,76,29,
9,8,15,26,,86,28,
9,8,18,27,,93,28,
9,8,21,26,,94,27,
10,8,0,26,,94,27,
10,8,3,27,,86,29,
10,8,6,27,,72,31,
10,8,9,27,,56,34,
10,8,12,27,,58,34,
10,8,15,27,,75,30,
10,8,18,28,,86,29,
10,8,21,27,,89,29,
11,8,0,27,,90,28,
11,8,3,28,,83,30,
11,8,6,28,,72,32,
11,8,9,28,,86,29,
11,8,12,27,,93,28,
11,8,15,26,,88,27,
11,8,18,26,,93,27,
11,8,21,25,,88,26,
12,8,0,25,,91,27,
12,8,3,26,,87,28,
12,8,6,27,,70,32,
12,8,9,26,,54,34,
12,8,12,27,,57,35,
12,8,15,26,,71,31,
12,8,18,27,,78,30,
12,8,21,27,,86,29,
13,8,0,26,,87,28,
13,8,3,27,,76,31,
13,8,6,27,,59,34,
13,8,9,26,,52,35,
13,8,12,26,,52,35,
13,8,15,27,,68,32,
13,8,18,27,,78,31,
13,8,21,27,,84,30,
14,8,0,26,,83,29,
14,8,3,27,,76,31,
14,8,6,26,,72,31,
14,8,9,27,,63,33,
14,8,12,26,,62,33,
14,8,15,27,,71,31,
14,8,18,26,,77,30,
14,8,21,26,,77,29,
15,8,0,26,,83,29,
15,8,3,27,,77,30,
15,8,6,27,,64,33,
15,8,9,28,,86,29,
15,8,12,26,,90,27,
15,8,15,26,,93,27,
15,8,18,26,,98,26,
15,8,21,26,,93,27,
16,8,0,25,,90,26,
16,8,3,25,,87,27,
16,8,6,26,,67,31,
16,8,9,27,,64,33,
16,8,12,26,,87,28,
16,8,15,26,,89,28,
16,8,18,26,,90,28,
16,8,21,26,,87,28,
17,8,0,26,,95,27,
17,8,3,27,,87,29,
17,8,6,27,,66,32,
17,8,9,27,,58,34,
17,8,12,25,,51,35,
17,8,15,27,,69,32,
17,8,18,26,,78,29,
17,8,21,25,,77,28,
18,8,0,26,,89,28,
18,8,3,27,,81,29,
18,8,6,24,,54,32,
18,8,9,25,,50,34,
18,8,12,24,,67,29,
18,8,15,24,,79,27,
18,8,18,24,,82,27,
18,8,21,24,,81,27,
19,8,0,24,,79,27,
19,8,3,25,,75,29,
19,8,6,25,,55,33,
19,8,9,25,,49,35,
19,8,12,24,,44,35,
19,8,15,25,,59,32,
19,8,18,25,,65,30,
19,8,21,24,,64,29,
20,8,0,24,,71,29,
20,8,3,24,,64,29,
20,8,6,25,,57,32,
20,8,9,24,,46,34,
20,8,12,24,,47,34,
20,8,15,24,,56,31,
20,8,18,23,,61,29,
20,8,21,23,,67,28,
21,8,0,23,,65,28,
21,8,3,23,,68,29,
21,8,6,24,,54,32,
21,8,9,25,,55,33,
21,8,12,26,,86,28,
21,8,15,28,,90,29,
21,8,18,26,,83,28,
21,8,21,24,,75,28,
22,8,0,24,,79,27,
22,8,3,24,,70,29,
22,8,6,24,,55,32,
22,8,9,24,,53,33,
22,8,12,25,,55,33,
22,8,15,25,,68,30,
22,8,18,25,,72,29,
22,8,21,24,,71,29,
23,8,0,24,,71,28,
23,8,3,26,,91,27,
23,8,6,25,,57,32,
23,8,9,25,,52,34,
23,8,12,26,,54,34,
23,8,15,26,,67,32,
23,8,18,23,,73,27,
23,8,21,24,,90,25,
24,8,0,25,,97,25,
24,8,3,24,,76,28,
24,8,6,24,,50,33,
24,8,9,25,,51,35,
24,8,12,26,,56,34,
24,8,15,26,,66,31,
24,8,18,26,,73,30,
24,8,21,22,,56,30,
25,8,0,23,,67,28,
25,8,3,23,,61,29,
25,8,6,24,,47,34,
25,8,9,25,,44,35,
25,8,12,24,,43,35,
25,8,15,26,,64,32,
25,8,18,27,,75,31,
26,8,0,23,,63,29,
26,8,3,23,,62,29,
26,8,6,25,,50,34,
26,8,9,24,,42,36,
26,8,12,25,,51,35,
26,8,15,26,,63,32,
26,8,18,27,,76,31,
26,8,21,27,,81,30,
27,8,0,24,,70,29,
27,8,3,24,,65,30,
27,8,6,25,,50,34,
27,8,9,28,,52,37,
27,8,12,24,,41,36,
27,8,15,26,,61,33,
27,8,18,27,,74,31,
27,8,21,27,,75,30,
28,8,0,26,,79,29,
28,8,3,27,,78,30,
28,8,6,27,,61,34,
28,8,9,25,,41,36,
28,8,12,26,,48,35,
28,8,15,26,,62,32,
28,8,18,26,,66,31,
28,8,21,25,,73,29,
29,8,0,24,,74,28,
29,8,3,25,,69,30,
29,8,6,24,,45,34,
29,8,9,24,,38,36,
29,8,12,24,,42,35,
29,8,15,25,,56,33,
29,8,18,26,,65,32,
29,8,21,26,,75,30,
30,8,0,26,,77,30,
30,8,3,25,,63,31,
30,8,6,24,,47,34,
30,8,9,24,,38,36,
30,8,12,24,,41,35,
30,8,15,24,,53,33,
30,8,18,26,,64,31,
30,8,21,26,,69,31,
31,8,0,23,,64,29,
31,8,3,23,,59,30,
31,8,9,22,,37,36,
31,8,12,24,,42,35,
31,8,15,24,,54,32,
31,8,18,24,,59,31,
31,8,21,24,,66,30,
1,9,0,21,,57,29,
1,9,3,21,,53,29,
1,9,6,22,,40,34,
1,9,9,21,,31,36,
1,9,12,22,,35,35,
1,9,15,22,,45,33,
1,9,18,24,,60,31,
1,9,21,23,,60,30,
2,9,0,21,,56,28,
2,9,3,22,,56,29,
2,9,6,21,,38,34,
2,9,9,21,,33,36,
2,9,12,22,,39,35,
2,9,15,22,,45,32,
2,9,18,21,,49,31,
2,9,21,21,,49,30,
3,9,0,20,,56,28,
3,9,3,20,,53,29,
3,9,6,21,,36,34,
3,9,9,21,,31,36,
3,9,12,21,,36,35,
3,9,15,23,,49,32,
3,9,18,24,,65,30,
3,9,21,24,,67,29,
4,9,0,21,,60,28,
4,9,3,20,,50,29,
4,9,6,18,,27,35,
4,9,9,18,,22,37,
4,9,12,18,,25,36,
4,9,15,20,,36,33,
4,9,18,22,,57,29,
4,9,21,23,,64,29,
5,9,0,19,,53,27,
5,9,3,20,,55,27,
5,9,6,20,,32,35,
5,9,9,19,,27,36,
5,9,12,19,,29,35,
5,9,15,22,,50,31,
5,9,18,22,,58,29,
5,9,21,23,,74,27,
6,9,0,22,,69,26,
6,9,3,20,,47,29,
6,9,6,20,,32,35,
6,9,9,20,,29,36,
6,9,12,20,,32,35,
6,9,15,,,,32,
6,9,18,,,,29,
6,9,21,,,,28,
7,9,0,22,,65,27,
7,9,3,21,,52,29,
7,9,6,20,,31,35,
7,9,9,18,,23,37,
7,9,12,20,,31,36,
7,9,15,22,,46,31,
7,9,18,22,,59,29,
7,9,21,22,,64,28,
8,9,0,22,,67,27,
8,9,3,22,,55,29,
8,9,6,20,,31,35,
8,9,9,21,,31,36,
8,9,12,20,,31,35,
8,9,15,23,,51,32,
8,9,18,22,,54,30,
8,9,21,22,,56,29,
9,9,0,21,,58,28,
9,9,3,21,,56,28,
9,9,6,19,,29,36,
9,9,9,19,,26,36,
9,9,12,20,,34,35,
9,9,15,21,,46,31,
9,9,18,22,,65,28,
9,9,21,22,,69,26,
10,9,0,21,,69,26,
10,9,3,21,,53,29,
10,9,6,20,,31,35,
10,9,9,19,,24,37,
10,9,12,18,,27,36,
10,9,15,20,,38,32,
10,9,18,22,,56,29,
10,9,21,23,,74,26,
11,9,0,23,,73,26,
11,9,3,13,,26,29,
11,9,6,21,,36,34,
11,9,9,20,,31,36,
11,9,12,20,,34,34,
11,9,15,23,,53,31,
11,9,18,24,,70,29,
11,9,21,24,,75,27,
12,9,0,24,,84,26,
12,9,3,24,,68,29,
12,9,6,22,,37,35,
12,9,9,21,,29,37,
12,9,12,20,,30,36,
12,9,15,25,,60,32,
12,9,18,26,,73,30,
13,9,0,25,,78,28,
13,9,3,24,,65,29,
13,9,6,24,,46,35,
13,9,9,21,,29,38,
13,9,12,22,,33,36,
13,9,15,24,,53,32,
13,9,18,24,,65,30,
13,9,21,24,,73,29,
14,9,0,24,,75,28,
14,9,3,25,,70,30,
14,9,6,24,,45,34,
14,9,9,20,,27,37,
14,9,12,19,,28,36,
14,9,15,23,,50,31,
14,9,18,24,,65,30,
14,9,21,25,,75,29,
15,9,0,25,,82,28,
15,9,3,25,,66,30,
15,9,6,24,,42,35,
15,9,9,24,,36,38,
15,9,12,25,,39,37,
15,9,15,25,,53,33,
15,9,18,25,,59,32,
15,9,21,25,,63,31,
16,9,0,25,,71,29,
16,9,3,25,,70,30,
16,9,6,24,,44,35,
16,9,9,24,,38,37,
16,9,12,26,,46,36,
16,9,15,25,,54,33,
16,9,18,22,,53,30,
16,9,21,23,,64,29,
17,9,0,24,,79,27,
